SESSION_ID,session_length,unique_categories,avg_price,total_price,high_price_ratio,first_category,last_category,num_colours,num_models,conversion,revenue,conversion_sale_rule,cluster,is_weekend,session_value_per_click,category_diversity,colour_diversity,model_diversity,cluster_new
13303,2,2,33.0,66,0.5,Sale,Blouses,1,2,1,66,1,0,False,33.0,1.0,0.5,1.0,1
13304,3,2,42.666666666666664,128,0.3333333333333333,Skirts,Skirts,2,3,1,128,1,0,False,42.666666666666664,0.6666666666666666,0.6666666666666666,1.0,1
13305,11,3,41.72727272727273,459,0.45454545454545453,Skirts,Sale,4,10,1,459,1,1,False,41.72727272727273,0.2727272727272727,0.36363636363636365,0.9090909090909091,0
13306,1,1,43.0,43,0.0,Trousers,Trousers,1,1,0,43,0,0,False,43.0,1.0,1.0,1.0,1
13307,13,4,47.92307692307692,623,0.6923076923076923,Sale,Skirts,7,13,1,623,1,1,False,47.92307692307692,0.3076923076923077,0.5384615384615384,1.0,0
13308,3,1,55.666666666666664,167,0.6666666666666666,Trousers,Trousers,3,3,0,167,0,0,False,55.666666666666664,0.3333333333333333,1.0,1.0,1
13309,3,1,38.0,114,0.6666666666666666,Sale,Sale,1,3,1,114,1,0,False,38.0,0.3333333333333333,0.3333333333333333,1.0,1
13310,1,1,43.0,43,0.0,Trousers,Trousers,1,1,0,43,0,0,False,43.0,1.0,1.0,1.0,1
13311,2,1,38.0,76,0.5,Blouses,Blouses,2,2,0,76,0,0,False,38.0,0.5,1.0,1.0,1
13312,2,1,43.0,86,0.0,Trousers,Trousers,1,2,0,86,0,0,False,43.0,0.5,0.5,1.0,1
13313,2,1,57.0,114,1.0,Skirts,Skirts,1,2,0,114,0,0,False,57.0,0.5,0.5,1.0,1
13314,3,1,31.333333333333332,94,0.3333333333333333,Sale,Sale,2,3,1,94,1,0,False,31.333333333333332,0.3333333333333333,0.6666666666666666,1.0,1
13315,8,3,38.5,308,0.25,Sale,Sale,7,7,1,308,1,1,False,38.5,0.375,0.875,0.875,0
13316,8,3,48.875,391,0.5,Skirts,Skirts,5,8,0,391,0,1,False,48.875,0.375,0.625,1.0,0
13317,1,1,57.0,57,1.0,Blouses,Blouses,1,1,0,57,0,0,False,57.0,1.0,1.0,1.0,1
13318,8,2,48.25,386,0.75,Skirts,Skirts,7,8,1,386,1,1,False,48.25,0.25,0.875,1.0,0
13319,2,1,52.0,104,1.0,Skirts,Skirts,2,2,0,104,0,0,False,52.0,0.5,1.0,1.0,1
13320,4,2,52.5,210,0.75,Skirts,Sale,3,4,1,210,1,0,False,52.5,0.5,0.75,1.0,1
13321,1,1,62.0,62,1.0,Trousers,Trousers,1,1,0,62,0,0,False,62.0,1.0,1.0,1.0,1
13322,9,3,45.333333333333336,408,0.5555555555555556,Trousers,Sale,4,8,1,408,1,1,False,45.333333333333336,0.3333333333333333,0.4444444444444444,0.8888888888888888,0
13323,3,1,47.666666666666664,143,0.3333333333333333,Trousers,Trousers,2,3,0,143,0,0,False,47.666666666666664,0.3333333333333333,0.6666666666666666,1.0,1
13324,15,1,44.93333333333333,674,0.8666666666666667,Blouses,Blouses,7,13,0,674,0,1,False,44.93333333333333,0.06666666666666667,0.4666666666666667,0.8666666666666667,0
13326,1,1,28.0,28,0.0,Blouses,Blouses,1,1,0,28,0,0,False,28.0,1.0,1.0,1.0,1
13327,2,1,33.0,66,0.5,Sale,Sale,2,2,1,66,1,0,False,33.0,0.5,1.0,1.0,1
13328,3,1,57.0,171,1.0,Skirts,Skirts,3,3,0,171,0,0,False,57.0,0.3333333333333333,1.0,1.0,1
13329,7,1,39.285714285714285,275,0.14285714285714285,Trousers,Trousers,2,5,0,275,0,0,False,39.285714285714285,0.14285714285714285,0.2857142857142857,0.7142857142857143,0
13330,19,4,43.36842105263158,824,0.5789473684210527,Skirts,Sale,10,17,1,824,1,1,False,43.36842105263158,0.21052631578947367,0.5263157894736842,0.8947368421052632,0
13331,13,4,39.76923076923077,517,0.5384615384615384,Sale,Trousers,7,12,1,517,1,1,False,39.76923076923077,0.3076923076923077,0.5384615384615384,0.9230769230769231,0
13332,75,2,40.06666666666667,3005,0.48,Skirts,Skirts,13,70,1,3005,1,1,False,40.06666666666667,0.02666666666666667,0.17333333333333334,0.9333333333333333,0
13333,4,1,58.5,234,0.75,Skirts,Skirts,4,4,0,234,0,0,False,58.5,0.25,1.0,1.0,1
13334,3,2,39.333333333333336,118,0.3333333333333333,Sale,Skirts,3,3,1,118,1,0,False,39.333333333333336,0.6666666666666666,1.0,1.0,1
13335,4,1,36.0,144,0.5,Blouses,Blouses,3,4,0,144,0,0,False,36.0,0.25,0.75,1.0,1
13336,5,2,43.8,219,0.6,Trousers,Trousers,4,5,1,219,1,0,False,43.8,0.4,0.8,1.0,1
13337,7,3,49.714285714285715,348,0.7142857142857143,Blouses,Sale,3,4,1,348,1,0,False,49.714285714285715,0.42857142857142855,0.42857142857142855,0.5714285714285714,0
13338,2,2,25.5,51,0.0,Sale,Blouses,1,2,1,51,1,0,False,25.5,1.0,0.5,1.0,1
13339,2,2,33.0,66,0.0,Trousers,Sale,2,2,1,66,1,0,False,33.0,1.0,1.0,1.0,1
13340,1,1,38.0,38,0.0,Trousers,Trousers,1,1,0,38,0,0,False,38.0,1.0,1.0,1.0,1
13341,1,1,52.0,52,1.0,Skirts,Skirts,1,1,0,52,0,0,False,52.0,1.0,1.0,1.0,1
13342,1,1,38.0,38,0.0,Skirts,Skirts,1,1,0,38,0,0,False,38.0,1.0,1.0,1.0,1
13343,4,3,42.75,171,0.25,Trousers,Trousers,3,4,0,171,0,0,False,42.75,0.75,0.75,1.0,1
13344,3,1,57.0,171,1.0,Skirts,Skirts,2,3,0,171,0,0,False,57.0,0.3333333333333333,0.6666666666666666,1.0,1
13346,4,1,58.25,233,1.0,Skirts,Skirts,2,3,0,233,0,0,False,58.25,0.25,0.5,0.75,1
13347,4,2,39.75,159,0.75,Sale,Sale,4,4,1,159,1,0,False,39.75,0.5,1.0,1.0,1
13348,7,3,36.42857142857143,255,0.42857142857142855,Sale,Sale,4,7,1,255,1,1,False,36.42857142857143,0.42857142857142855,0.5714285714285714,1.0,0
13349,4,1,39.75,159,0.25,Trousers,Trousers,2,4,0,159,0,0,False,39.75,0.25,0.5,1.0,1
13350,3,2,38.0,114,0.3333333333333333,Trousers,Blouses,3,3,0,114,0,0,False,38.0,0.6666666666666666,1.0,1.0,1
13351,6,1,48.166666666666664,289,0.6666666666666666,Skirts,Skirts,4,5,0,289,0,0,False,48.166666666666664,0.16666666666666666,0.6666666666666666,0.8333333333333334,1
13352,4,2,40.25,161,0.25,Skirts,Skirts,3,3,1,161,1,0,False,40.25,0.5,0.75,0.75,1
13353,1,1,57.0,57,1.0,Blouses,Blouses,1,1,0,57,0,0,False,57.0,1.0,1.0,1.0,1
13354,1,1,33.0,33,0.0,Trousers,Trousers,1,1,0,33,0,0,False,33.0,1.0,1.0,1.0,1
13355,4,2,58.75,235,0.75,Blouses,Trousers,2,3,0,235,0,0,False,58.75,0.5,0.5,0.75,1
13356,2,2,30.5,61,0.0,Blouses,Trousers,2,2,0,61,0,0,False,30.5,1.0,1.0,1.0,1
13357,8,2,42.875,343,0.5,Blouses,Trousers,7,7,0,343,0,1,False,42.875,0.25,0.875,0.875,0
13358,9,3,46.22222222222222,416,0.5555555555555556,Trousers,Blouses,5,9,0,416,0,1,False,46.22222222222222,0.3333333333333333,0.5555555555555556,1.0,0
13359,1,1,38.0,38,0.0,Trousers,Trousers,1,1,0,38,0,0,False,38.0,1.0,1.0,1.0,1
13360,1,1,62.0,62,1.0,Skirts,Skirts,1,1,0,62,0,0,False,62.0,1.0,1.0,1.0,1
13361,1,1,38.0,38,0.0,Trousers,Trousers,1,1,0,38,0,0,False,38.0,1.0,1.0,1.0,1
13362,11,3,48.90909090909091,538,0.6363636363636364,Skirts,Trousers,6,11,0,538,0,1,False,48.90909090909091,0.2727272727272727,0.5454545454545454,1.0,0
13363,9,3,41.22222222222222,371,0.3333333333333333,Skirts,Sale,4,9,1,371,1,1,False,41.22222222222222,0.3333333333333333,0.4444444444444444,1.0,0
13364,3,2,41.0,123,0.3333333333333333,Trousers,Blouses,3,3,0,123,0,0,False,41.0,0.6666666666666666,1.0,1.0,1
13365,1,1,33.0,33,0.0,Blouses,Blouses,1,1,0,33,0,0,False,33.0,1.0,1.0,1.0,1
13366,1,1,57.0,57,1.0,Skirts,Skirts,1,1,0,57,0,0,False,57.0,1.0,1.0,1.0,1
13367,7,2,46.285714285714285,324,0.8571428571428571,Blouses,Blouses,5,6,0,324,0,0,False,46.285714285714285,0.2857142857142857,0.7142857142857143,0.8571428571428571,0
13368,1,1,43.0,43,0.0,Trousers,Trousers,1,1,0,43,0,0,False,43.0,1.0,1.0,1.0,1
13369,1,1,38.0,38,1.0,Sale,Sale,1,1,1,38,1,0,False,38.0,1.0,1.0,1.0,1
13370,13,3,45.46153846153846,591,0.5384615384615384,Blouses,Blouses,7,13,0,591,0,1,False,45.46153846153846,0.23076923076923078,0.5384615384615384,1.0,0
13371,5,1,49.4,247,0.6,Skirts,Skirts,3,5,0,247,0,0,False,49.4,0.2,0.6,1.0,1
13372,2,1,30.5,61,0.0,Sale,Sale,2,2,1,61,1,0,False,30.5,0.5,1.0,1.0,1
13373,18,3,40.22222222222222,724,0.3888888888888889,Blouses,Blouses,11,18,0,724,0,1,False,40.22222222222222,0.16666666666666666,0.6111111111111112,1.0,0
13374,11,2,48.45454545454545,533,0.45454545454545453,Trousers,Trousers,6,11,0,533,0,1,False,48.45454545454545,0.18181818181818182,0.5454545454545454,1.0,0
13376,5,2,40.8,204,0.2,Skirts,Trousers,5,5,0,204,0,0,False,40.8,0.4,1.0,1.0,1
13377,6,1,51.5,309,0.6666666666666666,Skirts,Skirts,4,6,0,309,0,0,False,51.5,0.16666666666666666,0.6666666666666666,1.0,1
13378,14,2,47.5,665,0.7142857142857143,Trousers,Trousers,8,14,0,665,0,1,False,47.5,0.14285714285714285,0.5714285714285714,1.0,0
13379,1,1,28.0,28,0.0,Blouses,Blouses,1,1,0,28,0,0,False,28.0,1.0,1.0,1.0,1
13380,5,1,48.6,243,0.4,Skirts,Skirts,3,5,0,243,0,0,False,48.6,0.2,0.6,1.0,1
13381,5,2,47.4,237,0.6,Skirts,Skirts,5,5,0,237,0,0,False,47.4,0.4,1.0,1.0,1
13382,2,2,33.0,66,0.0,Blouses,Trousers,2,2,0,66,0,0,False,33.0,1.0,1.0,1.0,1
13383,1,1,57.0,57,1.0,Skirts,Skirts,1,1,0,57,0,0,False,57.0,1.0,1.0,1.0,1
13384,1,1,33.0,33,0.0,Skirts,Skirts,1,1,0,33,0,0,False,33.0,1.0,1.0,1.0,1
13385,1,1,38.0,38,0.0,Trousers,Trousers,1,1,0,38,0,0,False,38.0,1.0,1.0,1.0,1
13386,1,1,62.0,62,1.0,Trousers,Trousers,1,1,0,62,0,0,False,62.0,1.0,1.0,1.0,1
13387,1,1,62.0,62,1.0,Trousers,Trousers,1,1,0,62,0,0,False,62.0,1.0,1.0,1.0,1
13388,1,1,57.0,57,1.0,Skirts,Skirts,1,1,0,57,0,0,False,57.0,1.0,1.0,1.0,1
13389,7,1,44.42857142857143,311,0.7142857142857143,Blouses,Blouses,3,7,0,311,0,0,False,44.42857142857143,0.14285714285714285,0.42857142857142855,1.0,0
13390,1,1,62.0,62,1.0,Skirts,Skirts,1,1,0,62,0,0,False,62.0,1.0,1.0,1.0,1
13391,3,3,38.0,114,0.3333333333333333,Sale,Blouses,3,3,1,114,1,0,False,38.0,1.0,1.0,1.0,1
13392,1,1,28.0,28,0.0,Blouses,Blouses,1,1,0,28,0,0,False,28.0,1.0,1.0,1.0,1
13393,7,2,46.142857142857146,323,0.5714285714285714,Skirts,Skirts,5,6,0,323,0,0,False,46.142857142857146,0.2857142857142857,0.7142857142857143,0.8571428571428571,0
13394,7,2,48.857142857142854,342,0.7142857142857143,Skirts,Skirts,6,7,1,342,1,1,False,48.857142857142854,0.2857142857142857,0.8571428571428571,1.0,0
13395,13,1,47.15384615384615,613,0.46153846153846156,Skirts,Skirts,8,13,0,613,0,1,False,47.15384615384615,0.07692307692307693,0.6153846153846154,1.0,0
13396,1,1,60.0,60,1.0,Trousers,Trousers,1,1,0,60,0,0,False,60.0,1.0,1.0,1.0,1
13397,3,2,44.333333333333336,133,0.3333333333333333,Trousers,Trousers,2,3,0,133,0,0,False,44.333333333333336,0.6666666666666666,0.6666666666666666,1.0,1
13398,3,2,43.0,129,0.6666666666666666,Sale,Blouses,2,2,1,129,1,0,False,43.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1
13399,1,1,52.0,52,1.0,Skirts,Skirts,1,1,0,52,0,0,False,52.0,1.0,1.0,1.0,1
13400,3,3,48.333333333333336,145,0.6666666666666666,Blouses,Sale,2,3,1,145,1,0,False,48.333333333333336,1.0,0.6666666666666666,1.0,1
13401,6,3,37.833333333333336,227,0.16666666666666666,Trousers,Blouses,4,5,1,227,1,0,False,37.833333333333336,0.5,0.6666666666666666,0.8333333333333334,0
13402,2,1,47.5,95,0.5,Skirts,Skirts,2,2,0,95,0,0,False,47.5,0.5,1.0,1.0,1
13403,3,2,46.0,138,0.6666666666666666,Trousers,Trousers,2,3,1,138,1,0,False,46.0,0.6666666666666666,0.6666666666666666,1.0,1
13405,2,2,28.0,56,0.0,Sale,Blouses,2,2,1,56,1,0,False,28.0,1.0,1.0,1.0,1
13406,7,3,39.57142857142857,277,0.2857142857142857,Blouses,Sale,6,7,1,277,1,1,False,39.57142857142857,0.42857142857142855,0.8571428571428571,1.0,0
13407,1,1,62.0,62,1.0,Skirts,Skirts,1,1,0,62,0,0,False,62.0,1.0,1.0,1.0,1
13408,7,2,40.714285714285715,285,0.5714285714285714,Sale,Skirts,4,7,1,285,1,0,False,40.714285714285715,0.2857142857142857,0.5714285714285714,1.0,0
13410,5,1,48.0,240,1.0,Blouses,Blouses,3,3,0,240,0,0,False,48.0,0.2,0.6,0.6,1
13411,2,1,38.0,76,1.0,Sale,Sale,1,1,1,76,1,0,False,38.0,0.5,0.5,0.5,1
13412,12,2,43.25,519,0.5,Blouses,Blouses,5,8,0,519,0,1,False,43.25,0.16666666666666666,0.4166666666666667,0.6666666666666666,0
13413,1,1,38.0,38,0.0,Trousers,Trousers,1,1,0,38,0,0,False,38.0,1.0,1.0,1.0,1
13414,8,3,32.375,259,0.125,Blouses,Sale,6,8,1,259,1,1,False,32.375,0.375,0.75,1.0,0
13415,6,2,54.5,327,0.8333333333333334,Trousers,Trousers,4,5,1,327,1,0,False,54.5,0.3333333333333333,0.6666666666666666,0.8333333333333334,0
13416,2,1,57.0,114,1.0,Skirts,Skirts,2,2,0,114,0,0,False,57.0,0.5,1.0,1.0,1
13417,3,2,47.666666666666664,143,0.6666666666666666,Blouses,Skirts,3,3,0,143,0,0,False,47.666666666666664,0.6666666666666666,1.0,1.0,1
13418,6,2,47.5,285,0.5,Skirts,Trousers,6,6,0,285,0,0,False,47.5,0.3333333333333333,1.0,1.0,1
13419,15,3,41.2,618,0.4666666666666667,Blouses,Blouses,5,13,1,618,1,1,False,41.2,0.2,0.3333333333333333,0.8666666666666667,0
13420,2,1,50.0,100,0.5,Trousers,Trousers,2,2,0,100,0,0,False,50.0,0.5,1.0,1.0,1
13421,1,1,57.0,57,1.0,Skirts,Skirts,1,1,0,57,0,0,False,57.0,1.0,1.0,1.0,1
13422,2,1,47.5,95,0.5,Skirts,Skirts,2,2,0,95,0,0,False,47.5,0.5,1.0,1.0,1
13423,1,1,52.0,52,1.0,Skirts,Skirts,1,1,0,52,0,0,False,52.0,1.0,1.0,1.0,1
13424,1,1,33.0,33,0.0,Sale,Sale,1,1,1,33,1,0,False,33.0,1.0,1.0,1.0,1
13425,1,1,33.0,33,0.0,Sale,Sale,1,1,1,33,1,0,False,33.0,1.0,1.0,1.0,1
13426,4,2,29.75,119,0.0,Trousers,Blouses,4,4,0,119,0,0,False,29.75,0.5,1.0,1.0,1
13427,3,1,49.333333333333336,148,0.3333333333333333,Skirts,Skirts,2,3,0,148,0,0,False,49.333333333333336,0.3333333333333333,0.6666666666666666,1.0,1
13428,3,2,37.666666666666664,113,0.3333333333333333,Skirts,Blouses,3,3,0,113,0,0,False,37.666666666666664,0.6666666666666666,1.0,1.0,1
13429,7,2,40.714285714285715,285,0.42857142857142855,Blouses,Blouses,4,7,0,285,0,0,False,40.714285714285715,0.2857142857142857,0.5714285714285714,1.0,0
13430,6,2,47.5,285,0.6666666666666666,Blouses,Skirts,6,6,0,285,0,0,False,47.5,0.3333333333333333,1.0,1.0,1
13431,7,2,46.0,322,0.5714285714285714,Blouses,Trousers,5,7,0,322,0,0,False,46.0,0.2857142857142857,0.7142857142857143,1.0,0
13432,15,4,54.53333333333333,818,0.8666666666666667,Trousers,Trousers,7,14,1,818,1,1,False,54.53333333333333,0.26666666666666666,0.4666666666666667,0.9333333333333333,0
13433,10,3,47.6,476,0.7,Blouses,Skirts,5,9,1,476,1,1,False,47.6,0.3,0.5,0.9,0
13434,5,1,48.6,243,0.4,Trousers,Trousers,1,3,0,243,0,0,False,48.6,0.2,0.2,0.6,0
13435,8,2,48.5,388,0.625,Trousers,Trousers,4,7,1,388,1,0,False,48.5,0.25,0.5,0.875,0
13436,4,3,37.75,151,0.5,Blouses,Sale,3,4,1,151,1,0,False,37.75,0.75,0.75,1.0,1
13437,7,3,47.142857142857146,330,0.7142857142857143,Blouses,Blouses,4,5,0,330,0,1,False,47.142857142857146,0.42857142857142855,0.5714285714285714,0.7142857142857143,0
13438,1,1,33.0,33,0.0,Trousers,Trousers,1,1,0,33,0,0,False,33.0,1.0,1.0,1.0,1
13439,1,1,43.0,43,0.0,Trousers,Trousers,1,1,0,43,0,0,False,43.0,1.0,1.0,1.0,1
13440,5,1,53.2,266,0.8,Skirts,Skirts,4,4,0,266,0,0,False,53.2,0.2,0.8,0.8,1
13441,11,1,48.81818181818182,537,0.5454545454545454,Skirts,Skirts,8,8,0,537,0,1,False,48.81818181818182,0.09090909090909091,0.7272727272727273,0.7272727272727273,0
13442,2,2,43.0,86,0.5,Skirts,Blouses,1,2,0,86,0,0,False,43.0,1.0,0.5,1.0,1
13443,6,1,44.166666666666664,265,0.6666666666666666,Blouses,Blouses,3,4,0,265,0,0,False,44.166666666666664,0.16666666666666666,0.5,0.6666666666666666,0
13444,1,1,82.0,82,1.0,Trousers,Trousers,1,1,0,82,0,0,False,82.0,1.0,1.0,1.0,1
13445,4,3,46.5,186,0.75,Sale,Trousers,2,4,1,186,1,0,False,46.5,0.75,0.5,1.0,1
13446,16,3,44.1875,707,0.5625,Skirts,Skirts,8,16,1,707,1,1,False,44.1875,0.1875,0.5,1.0,0
13447,1,1,43.0,43,0.0,Trousers,Trousers,1,1,0,43,0,0,False,43.0,1.0,1.0,1.0,1
13448,7,4,48.857142857142854,342,0.7142857142857143,Blouses,Skirts,6,7,1,342,1,1,False,48.857142857142854,0.5714285714285714,0.8571428571428571,1.0,0
13449,13,4,41.92307692307692,545,0.46153846153846156,Trousers,Trousers,9,13,1,545,1,1,False,41.92307692307692,0.3076923076923077,0.6923076923076923,1.0,0
13450,1,1,23.0,23,0.0,Blouses,Blouses,1,1,0,23,0,0,False,23.0,1.0,1.0,1.0,1
13451,5,2,37.8,189,0.2,Sale,Skirts,2,2,1,189,1,0,False,37.8,0.4,0.4,0.4,0
13452,7,2,35.142857142857146,246,0.2857142857142857,Blouses,Sale,4,6,1,246,1,0,False,35.142857142857146,0.2857142857142857,0.5714285714285714,0.8571428571428571,0
13453,1,1,48.0,48,1.0,Blouses,Blouses,1,1,0,48,0,0,False,48.0,1.0,1.0,1.0,1
13454,1,1,38.0,38,0.0,Trousers,Trousers,1,1,0,38,0,0,False,38.0,1.0,1.0,1.0,1
13455,17,2,43.88235294117647,746,0.47058823529411764,Skirts,Skirts,10,16,0,746,0,1,False,43.88235294117647,0.11764705882352941,0.5882352941176471,0.9411764705882353,0
13456,2,2,46.5,93,0.5,Blouses,Trousers,2,2,0,93,0,0,False,46.5,1.0,1.0,1.0,1
13457,3,1,46.0,138,0.3333333333333333,Trousers,Trousers,2,3,0,138,0,0,False,46.0,0.3333333333333333,0.6666666666666666,1.0,1
13458,4,2,43.75,175,0.5,Trousers,Skirts,4,4,0,175,0,0,False,43.75,0.5,1.0,1.0,1
13459,2,1,30.5,61,0.5,Sale,Sale,2,2,1,61,1,0,False,30.5,0.5,1.0,1.0,1
13460,7,2,44.285714285714285,310,0.42857142857142855,Blouses,Skirts,3,5,0,310,0,0,False,44.285714285714285,0.2857142857142857,0.42857142857142855,0.7142857142857143,0
13461,38,4,40.39473684210526,1535,0.4473684210526316,Skirts,Blouses,10,30,1,1535,1,1,False,40.39473684210526,0.10526315789473684,0.2631578947368421,0.7894736842105263,0
13463,1,1,57.0,57,1.0,Skirts,Skirts,1,1,0,57,0,0,False,57.0,1.0,1.0,1.0,1
13464,9,3,38.44444444444444,346,0.2222222222222222,Blouses,Trousers,7,8,1,346,1,1,False,38.44444444444444,0.3333333333333333,0.7777777777777778,0.8888888888888888,0
13465,1,1,33.0,33,0.0,Blouses,Blouses,1,1,0,33,0,0,False,33.0,1.0,1.0,1.0,1
13466,11,1,49.54545454545455,545,0.7272727272727273,Skirts,Skirts,6,6,0,545,0,0,False,49.54545454545455,0.09090909090909091,0.5454545454545454,0.5454545454545454,0
13467,2,1,33.0,66,0.0,Trousers,Trousers,2,2,0,66,0,0,False,33.0,0.5,1.0,1.0,1
13468,1,1,38.0,38,0.0,Trousers,Trousers,1,1,0,38,0,0,False,38.0,1.0,1.0,1.0,1
13469,1,1,33.0,33,0.0,Sale,Sale,1,1,1,33,1,0,False,33.0,1.0,1.0,1.0,1
13470,3,1,49.333333333333336,148,0.3333333333333333,Skirts,Skirts,1,3,0,148,0,0,False,49.333333333333336,0.3333333333333333,0.3333333333333333,1.0,1
13471,3,1,42.666666666666664,128,0.3333333333333333,Skirts,Skirts,2,3,0,128,0,0,False,42.666666666666664,0.3333333333333333,0.6666666666666666,1.0,1
13472,4,2,37.75,151,0.25,Skirts,Trousers,4,4,0,151,0,0,False,37.75,0.5,1.0,1.0,1
13473,17,3,47.8235294117647,813,0.4117647058823529,Trousers,Trousers,7,16,0,813,0,1,False,47.8235294117647,0.17647058823529413,0.4117647058823529,0.9411764705882353,0
13474,4,1,52.25,209,0.75,Skirts,Skirts,4,4,0,209,0,0,False,52.25,0.25,1.0,1.0,1
13475,2,1,52.0,104,1.0,Skirts,Skirts,2,2,0,104,0,0,False,52.0,0.5,1.0,1.0,1
13476,2,2,35.5,71,0.0,Skirts,Trousers,2,2,0,71,0,0,False,35.5,1.0,1.0,1.0,1
13477,2,2,38.0,76,0.5,Blouses,Trousers,2,2,0,76,0,0,False,38.0,1.0,1.0,1.0,1
13478,1,1,43.0,43,0.0,Skirts,Skirts,1,1,0,43,0,0,False,43.0,1.0,1.0,1.0,1
13479,44,4,37.47727272727273,1649,0.4318181818181818,Sale,Sale,11,41,1,1649,1,1,False,37.47727272727273,0.09090909090909091,0.25,0.9318181818181818,0
13480,9,2,39.666666666666664,357,0.4444444444444444,Blouses,Blouses,6,8,0,357,0,1,False,39.666666666666664,0.2222222222222222,0.6666666666666666,0.8888888888888888,0
13481,3,2,51.666666666666664,155,0.6666666666666666,Trousers,Trousers,1,3,0,155,0,0,False,51.666666666666664,0.6666666666666666,0.3333333333333333,1.0,1
13482,4,1,56.0,224,0.75,Trousers,Trousers,2,3,0,224,0,0,False,56.0,0.25,0.5,0.75,1
13483,4,2,35.5,142,0.25,Trousers,Trousers,4,4,1,142,1,0,False,35.5,0.5,1.0,1.0,1
13484,6,2,41.0,246,0.5,Blouses,Blouses,4,6,0,246,0,0,False,41.0,0.3333333333333333,0.6666666666666666,1.0,0
13485,1,1,48.0,48,1.0,Blouses,Blouses,1,1,0,48,0,0,False,48.0,1.0,1.0,1.0,1
13486,3,2,44.666666666666664,134,0.3333333333333333,Trousers,Blouses,2,2,0,134,0,0,False,44.666666666666664,0.6666666666666666,0.6666666666666666,0.6666666666666666,1
13487,2,2,42.5,85,0.5,Skirts,Trousers,2,2,0,85,0,0,False,42.5,1.0,1.0,1.0,1
13488,4,1,38.0,152,0.5,Blouses,Blouses,4,4,0,152,0,0,False,38.0,0.25,1.0,1.0,1
13489,4,2,54.75,219,1.0,Skirts,Sale,3,4,1,219,1,0,False,54.75,0.5,0.75,1.0,1
13490,1,1,38.0,38,0.0,Skirts,Skirts,1,1,0,38,0,0,False,38.0,1.0,1.0,1.0,1
13491,1,1,67.0,67,1.0,Skirts,Skirts,1,1,0,67,0,0,False,67.0,1.0,1.0,1.0,1
13492,14,3,41.92857142857143,587,0.5,Sale,Blouses,8,14,1,587,1,1,False,41.92857142857143,0.21428571428571427,0.5714285714285714,1.0,0
13493,15,2,52.333333333333336,785,0.7333333333333333,Skirts,Skirts,7,12,0,785,0,1,False,52.333333333333336,0.13333333333333333,0.4666666666666667,0.8,0
13494,8,3,37.375,299,0.25,Blouses,Sale,6,7,1,299,1,1,False,37.375,0.375,0.75,0.875,0
13495,5,2,37.8,189,0.2,Skirts,Skirts,3,5,1,189,1,0,False,37.8,0.4,0.6,1.0,1
13496,1,1,57.0,57,1.0,Skirts,Skirts,1,1,0,57,0,0,False,57.0,1.0,1.0,1.0,1
13497,4,1,57.25,229,0.75,Trousers,Trousers,3,4,0,229,0,0,False,57.25,0.25,0.75,1.0,1
13498,4,2,38.0,152,0.5,Sale,Sale,2,4,1,152,1,0,False,38.0,0.5,0.5,1.0,1
13499,13,2,39.76923076923077,517,0.3076923076923077,Sale,Sale,7,13,1,517,1,1,False,39.76923076923077,0.15384615384615385,0.5384615384615384,1.0,0
13500,24,3,43.25,1038,0.4166666666666667,Trousers,Blouses,7,24,1,1038,1,1,False,43.25,0.125,0.2916666666666667,1.0,0
13501,4,2,57.0,228,1.0,Skirts,Skirts,3,3,0,228,0,0,False,57.0,0.5,0.75,0.75,1
13502,16,2,47.0625,753,0.375,Trousers,Blouses,5,10,0,753,0,1,False,47.0625,0.125,0.3125,0.625,0
13503,6,3,37.0,222,0.16666666666666666,Blouses,Trousers,4,6,0,222,0,1,False,37.0,0.5,0.6666666666666666,1.0,0
13504,3,1,50.666666666666664,152,0.6666666666666666,Skirts,Skirts,3,3,0,152,0,0,False,50.666666666666664,0.3333333333333333,1.0,1.0,1
13505,1,1,28.0,28,0.0,Sale,Sale,1,1,1,28,1,0,False,28.0,1.0,1.0,1.0,1
13506,1,1,57.0,57,1.0,Blouses,Blouses,1,1,0,57,0,0,False,57.0,1.0,1.0,1.0,1
13507,5,2,55.2,276,0.8,Trousers,Skirts,3,4,0,276,0,0,False,55.2,0.4,0.6,0.8,1
13508,3,2,42.666666666666664,128,0.6666666666666666,Blouses,Blouses,3,3,0,128,0,0,False,42.666666666666664,0.6666666666666666,1.0,1.0,1
13509,8,2,40.75,326,0.5,Skirts,Sale,5,8,1,326,1,1,False,40.75,0.25,0.625,1.0,0
13510,7,2,40.0,280,0.2857142857142857,Trousers,Trousers,1,6,1,280,1,0,False,40.0,0.2857142857142857,0.14285714285714285,0.8571428571428571,0
13511,10,1,35.5,355,0.4,Sale,Sale,6,10,1,355,1,1,False,35.5,0.1,0.6,1.0,0
13512,6,2,47.5,285,0.5,Skirts,Trousers,6,6,0,285,0,0,False,47.5,0.3333333333333333,1.0,1.0,1
13513,3,2,33.0,99,0.0,Trousers,Trousers,2,2,0,99,0,0,False,33.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1
13514,2,1,54.5,109,1.0,Blouses,Blouses,1,2,0,109,0,0,False,54.5,0.5,0.5,1.0,1
